model,sentence_id,english,tamil,source_token_count,target_token_count,expansion_ratio,avg_word_length,subword_fragmentation,unknown_token_rate
mT5,40,"He was robbed by pirates, attacked in Tibet by a rabid dog, escaped marriage in Nepal and was arrested in India.","▁He ▁was ▁robb ed ▁by ▁pirat es , ▁attack ed ▁in ▁Tibet ▁by ▁ a ▁rabi d ▁dog , ▁escap ed ▁ marriage ▁in ▁Nepal ▁and ▁was ▁arrest ed ▁in ▁India . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",32,58,1.812,3.569,0.2802,0.0
mT5,41,The 802.11n standard operates on both the 2.4Ghz and 5.0Ghz frequencies.,▁The ▁802.11 n ▁standard ▁operat es ▁on ▁both ▁the ▁2.4 Gh z ▁and ▁5.0 Gh z ▁frequen cies . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19,54,2.842,4.296,0.2328,0.0
mT5,42,"This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.","▁This ▁will ▁allow ▁it ▁to ▁be ▁back wards ▁ compatible ▁with ▁802.11 a , ▁802.11 b ▁and ▁802.11 g , ▁ provided ▁that ▁the ▁base ▁station ▁has ▁dual ▁radio s . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",31,58,1.871,3.931,0.2544,0.0
mT5,43,The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.,▁The ▁speed s ▁of ▁802.11 n ▁are ▁substanti ally ▁fast er ▁than ▁that ▁of ▁its ▁prede cessor s ▁with ▁ a ▁ maximum ▁ theoreti cal ▁through put ▁of ▁600 M bit / s . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,35,59,1.686,3.525,0.2837,0.0
mT5,44,"Duvall, who is married with two adult children, did not leave a big impression on Miller, to whom the story was related.","▁Du vall , ▁who ▁is ▁m arried ▁with ▁two ▁adult ▁children , ▁did ▁not ▁ leave ▁ a ▁big ▁impression ▁on ▁Miller , ▁to ▁who m ▁the ▁story ▁was ▁ related . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",32,56,1.75,3.839,0.2605,0.0
mT5,45,"When asked for comment, Miller said, ""Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.""","▁ When ▁ asked ▁for ▁comment , ▁Miller ▁said , ▁"" Mike ▁ talks ▁ a ▁lot ▁ during ▁the ▁hear ing ... I ▁was ▁ getting ▁ ready ▁so ▁I ▁was n ' t ▁ really ▁hear ing ▁what ▁he ▁was ▁say ing ."" </s> <pad> <pad> <pad> <pad> <pad>",45,60,1.333,2.883,0.3468,0.0
mT5,46,"""We will endeavour to cut carbon dioxide emissions per unit of GDP by a notable margin by 2020 from the 2005 level,"" Hu said.","▁"" We ▁will ▁ ende avour ▁to ▁cut ▁carbon ▁di oxide ▁ emissions ▁per ▁unit ▁of ▁ GDP ▁by ▁ a ▁not able ▁ margin ▁by ▁2020 ▁from ▁the ▁2005 ▁level ,"" ▁Hu ▁said . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",35,56,1.6,3.661,0.2732,0.0
mT5,47,"He did not set a figure for the cuts, saying they will be made based on China's economic output.","▁He ▁did ▁not ▁set ▁ a ▁figure ▁for ▁the ▁ cuts , ▁say ing ▁the y ▁will ▁be ▁made ▁ based ▁on ▁China ' s ▁economic ▁output . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",28,57,2.036,3.702,0.2701,0.0
mT5,48,"Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""","▁Hu ▁ encourage d ▁ developing ▁countries ▁"" to ▁ avoid ▁the ▁old ▁path ▁of ▁p ollut ing ▁first ▁and ▁ cleaning ▁up ▁later ."" </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",25,59,2.36,4.322,0.2314,0.0
mT5,49,"He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""","▁He ▁ added ▁that ▁"" they ▁should ▁not , ▁ however , ▁be ▁ asked ▁to ▁take ▁on ▁ obligation s ▁that ▁go ▁ beyond ▁ their ▁development ▁stage , ▁ responsibility ▁and ▁cap abilities ."" </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",36,63,1.75,3.905,0.2561,0.0
mT5,50,The Iraq Study Group presented its report at 12.00 GMT today.,▁The ▁ Iraq ▁Study ▁Group ▁ presented ▁its ▁report ▁at ▁12.00 ▁GMT ▁today . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,14,57,4.071,4.754,0.2103,0.0
mT5,51,"It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.","▁It ▁warn s ▁No ▁one ▁can ▁ guarantee ▁that ▁any ▁course ▁of ▁action ▁in ▁ Iraq ▁at ▁this ▁point ▁will ▁stop ▁sec tarian ▁war fare , ▁ growing ▁ violence , ▁or ▁ a ▁slide ▁to ward ▁ chaos . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",40,62,1.55,3.694,0.2707,0.0
mT5,52,The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,▁The ▁Report ▁open s ▁with ▁ple a ▁for ▁open ▁ debate ▁and ▁the ▁formation ▁of ▁ a ▁consensu s ▁in ▁the ▁United ▁States ▁about ▁the ▁policy ▁to wards ▁the ▁Middle ▁East . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,32,61,1.906,4.23,0.2364,0.0
mT5,53,The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,▁The ▁Report ▁is ▁high ly ▁ critical ▁of ▁ a lmost ▁every ▁aspect ▁of ▁the ▁present ▁policy ▁of ▁the ▁Executive ▁to wards ▁ Iraq ▁and ▁it ▁urge s ▁an ▁ immediate ▁change ▁of ▁direction . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,35,61,1.743,4.197,0.2383,0.0
mT5,54,First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,▁First ▁ among ▁its ▁78 ▁ recommendations ▁is ▁that ▁ a ▁new ▁ diplomatic ▁ initiative ▁should ▁be ▁ taken ▁before ▁the ▁end ▁of ▁this ▁year ▁to ▁ secure ▁ Iraq ’ s ▁ border s ▁ against ▁host ile ▁intervention s ▁and ▁to ▁re - establish ▁ diplomatic ▁relations ▁with ▁its ▁neighbor s . </s>,55,64,1.164,3.672,0.2723,0.0
mT5,55,"Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.","▁ Current ▁ senator ▁and ▁Argentin e ▁First ▁Lady ▁ Cristina ▁Fernandez ▁de ▁Kirch ner ▁ announced ▁her ▁p residential ▁candida cy ▁yesterday ▁ evening ▁in ▁La ▁Plata , ▁ a ▁city ▁50 ▁kilometer s ▁(31 ▁miles ) ▁away ▁from ▁ Bueno s ▁Aires . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",45,65,1.444,3.846,0.26,0.0
mT5,56,"Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.","▁Mr s . ▁Kirch ner ▁ announced ▁her ▁intention ▁to ▁run ▁for ▁president ▁at ▁the ▁Argentin e ▁Theatre , ▁the ▁same ▁location ▁she ▁used ▁to ▁start ▁her ▁2005 ▁campaign ▁for ▁the ▁Senat e ▁as ▁member ▁of ▁the ▁ Bueno s ▁Aires ▁ province ▁de legation . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",46,65,1.413,3.908,0.2559,0.0
mT5,57,"The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""","▁The ▁ debate ▁was ▁spark ed ▁by ▁controvers y ▁over ▁ s pending ▁on ▁ relief ▁and ▁re construction ▁in ▁the ▁wake ▁ Hurricane ▁ Katrin a ; ▁ which ▁some ▁fiscal ▁ conservative s ▁have ▁humor ously ▁label ed ▁"" Bus h ' s ▁New ▁Orleans ▁Deal ."" </s> <pad> <pad> <pad> <pad> <pad> <pad>",49,67,1.367,3.418,0.2926,0.0
mT5,58,Liberal criticism of the reconstruction effort has focused on the awarding of reconstruction contracts to perceived Washington insiders.,▁Liberal ▁critic ism ▁of ▁the ▁re construction ▁ effort ▁has ▁ focused ▁on ▁the ▁award ing ▁of ▁re construction ▁contract s ▁to ▁per ceived ▁Washington ▁ insider s . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,29,62,2.138,4.371,0.2288,0.0
mT5,59,Over four million people went to Rome to attend the funeral.,▁Over ▁four ▁million ▁people ▁ went ▁to ▁Rome ▁to ▁attend ▁the ▁ funeral . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,14,57,4.071,4.737,0.2111,0.0
mT5,60,The number of people present was so large that it was not possible for everybody to gain access to the funeral in St. Peter's Square.,▁The ▁number ▁of ▁people ▁present ▁was ▁so ▁large ▁that ▁it ▁was ▁not ▁possible ▁for ▁ e verybody ▁to ▁gain ▁access ▁to ▁the ▁ funeral ▁in ▁St . ▁Peter ' s ▁Square . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,32,61,1.906,4.148,0.2411,0.0
mT5,61,Several large television screens were installed in various places in Rome to let the people watch the ceremony.,▁Se veral ▁large ▁television ▁screen s ▁were ▁ installed ▁in ▁ various ▁ places ▁in ▁Rome ▁to ▁let ▁the ▁people ▁watch ▁the ▁ceremon y . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,25,60,2.4,4.433,0.2256,0.0
mT5,62,"In many other cities of Italy and in the rest of the world, particularly in Poland, similar setups were made, which were viewed by a great number of people.","▁In ▁many ▁other ▁ cities ▁of ▁Italy ▁and ▁in ▁the ▁rest ▁of ▁the ▁world , ▁particular ly ▁in ▁Poland , ▁similar ▁ setup s ▁were ▁made , ▁ which ▁were ▁ viewed ▁by ▁ a ▁great ▁number ▁of ▁people . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",40,62,1.55,3.806,0.2627,0.0
mT5,63,"Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.","▁Historia n s ▁have ▁critic ized ▁past ▁ FBI ▁ policies ▁for ▁focus ing ▁resources ▁on ▁ cases ▁ which ▁are ▁easy ▁to ▁solve , ▁ especially ▁ stolen ▁car ▁ cases , ▁with ▁the ▁intent ▁of ▁boost ing ▁the ▁ agency ' s ▁success ▁rate . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",47,66,1.404,3.485,0.287,0.0
mT5,64,Congress began funding the obscenity initiative in fiscal 2005 and specified that the FBI must devote 10 agents to adult pornography.,▁Congress ▁be gan ▁ funding ▁the ▁obs ceni ty ▁ initiative ▁in ▁fiscal ▁2005 ▁and ▁specifi ed ▁that ▁the ▁ FBI ▁must ▁de vote ▁10 ▁ agents ▁to ▁adult ▁porn ography . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,32,64,2.0,4.266,0.2344,0.0
mT5,65,"Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.","▁Robin ▁U th app a ▁made ▁the ▁ innings ▁ highest ▁score , ▁70 ▁ runs ▁in ▁just ▁41 ▁ balls ▁by ▁hitt ing ▁11 ▁four s ▁and ▁2 ▁six es . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",32,66,2.062,3.682,0.2716,0.0
mT5,66,"Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.","▁Middle ▁order ▁bat s men , ▁Sach in ▁Tend ul kar ▁and ▁Rah ul ▁Dra vid , ▁perform ed ▁well ▁and ▁made ▁ a ▁ hundred - run ▁ partnership . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",31,68,2.194,3.706,0.2698,0.0
mT5,67,"But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.","▁But , ▁after ▁ losing ▁the ▁ captain ' s ▁ wick et ▁India ▁only ▁made ▁36 ▁ runs ▁lo osing ▁7 ▁ wick ets ▁to ▁end ▁the ▁ innings . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",31,66,2.129,3.712,0.2694,0.0
mT5,68,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","▁U . S . ▁President ▁George ▁W . ▁Bush ▁arrive d ▁in ▁Singapore ▁the ▁morning ▁of ▁November ▁16, ▁ beginning ▁ a ▁week - long ▁tour ▁of ▁Asia . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",29,65,2.241,4.138,0.2416,0.0
mT5,69,He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,▁He ▁was ▁ gree ted ▁by ▁Singapore ' s ▁ Deput y ▁Prime ▁Minister ▁Wong ▁Kan ▁Seng ▁and ▁discuss ed ▁trade ▁and ▁terrorism ▁issues ▁with ▁the ▁Singapore ▁Prime ▁Minister ▁Lee ▁H sien ▁Loo ng . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,35,66,1.886,4.273,0.234,0.0
mT5,70,"After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.","▁After ▁ a ▁week ▁of ▁loss es ▁in ▁the ▁mid term ▁election , ▁Bush ▁ told ▁an ▁ audience ▁about ▁the ▁ expansion ▁of ▁trade ▁in ▁Asia . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",28,62,2.214,4.306,0.2322,0.0
mT5,71,"Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.","▁Prime ▁Minister ▁Stephen ▁ Harper ▁has ▁agree d ▁to ▁send ▁the ▁government ' s ▁ ' Clean ▁Air ▁Act ' ▁to ▁an ▁all - party ▁ committee ▁for ▁review , ▁before ▁its ▁second ▁reading , ▁after ▁Tuesday ' s ▁25 ▁minute ▁meeting ▁with ▁N DP ▁leader ▁Jack ▁L ayton ▁at ▁the ▁PM O . </s> <pad> <pad> <pad> <pad> <pad>",54,70,1.296,3.571,0.28,0.0
mT5,72,"Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.","▁L ayton ▁had ▁ asked ▁for ▁ changes ▁to ▁the ▁ conservative s ' ▁ environmental ▁bill ▁ during ▁the ▁meeting ▁with ▁the ▁PM , ▁ asking ▁for ▁ a ▁"" th orough ▁and ▁complete ▁re writing "" ▁of ▁the ▁C onservative ▁party ' s ▁ environmental ▁bill . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",49,69,1.408,3.638,0.2749,0.0
mT5,73,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","▁Ever ▁since ▁the ▁Federal ▁Government ▁step ped ▁in ▁to ▁take ▁over ▁ funding ▁of ▁the ▁Mer sey ▁hospital ▁in ▁De von port , ▁Tas mania , ▁the ▁state ▁government ▁and ▁some ▁federal ▁MP s ▁have ▁critic ised ▁this ▁act ▁as ▁ a ▁ stunt ▁in ▁the ▁prelu de ▁to ▁the ▁federal ▁election ▁to ▁be ▁ called ▁by ▁November . </s>",59,66,1.119,3.939,0.2538,0.0
mT5,74,"But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.","▁But ▁Prime ▁Minister ▁John ▁ Howard ▁has ▁said ▁the ▁act ▁was ▁only ▁to ▁safe guard ▁the ▁facilities ▁of ▁the ▁hospital ▁from ▁ being ▁down grade d ▁by ▁the ▁Tas mania n ▁government , ▁in ▁ giving ▁an ▁extra ▁AUD $ 45 ▁million . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",43,63,1.465,4.302,0.2325,0.0
mT5,75,"According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","▁ According ▁to ▁the ▁ latest ▁ bulletin , ▁se a ▁level ▁reading s ▁in dicated ▁ a ▁ tsunami ▁was ▁ generated . ▁There ▁was ▁some ▁ definite ▁ tsunami ▁activity ▁record ed ▁near ▁Pag o ▁Pag o ▁and ▁Ni u e . </s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>",44,71,1.614,3.408,0.2934,0.0
